Name	GWP_constr	GWP_op
NUCLEAR	707.879955	0.000000
CCGT	164.134562	0.000000
CCGT_AMMONIA	0.000386	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999804	0.000000
WIND_ONSHORE	1557.124956	0.000000
WIND_OFFSHORE	252.509661	0.000000
HYDRO_RIVER	347.275272	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.001489	0.000000
IND_COGEN_WOOD	0.000420	0.000000
IND_COGEN_WASTE	0.000485	0.000000
IND_BOILER_GAS	0.000272	0.000000
IND_BOILER_WOOD	6.688018	0.000000
IND_BOILER_OIL	0.000284	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	20.510315	0.000000
IND_DIRECT_ELEC	1.569856	0.000000
DHN_HP_ELEC	123.060924	0.000000
DHN_COGEN_GAS	0.001237	0.000000
DHN_COGEN_WOOD	0.000248	0.000000
DHN_COGEN_WASTE	0.000422	0.000000
DHN_COGEN_WET_BIOMASS	0.000709	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000453	0.000000
DHN_BOILER_GAS	0.000072	0.000000
DHN_BOILER_WOOD	0.000141	0.000000
DHN_BOILER_OIL	0.000072	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000979	0.000000
DEC_HP_ELEC	1492.800978	0.000000
DEC_THHP_GAS	0.007102	0.000000
DEC_COGEN_GAS	0.002811	0.000000
DEC_COGEN_OIL	0.002232	0.000000
DEC_ADVCOGEN_GAS	0.001258	0.000000
DEC_ADVCOGEN_H2	0.001144	0.000000
DEC_BOILER_GAS	0.000332	0.000000
DEC_BOILER_WOOD	0.000282	0.000000
DEC_BOILER_OIL	0.000285	0.000000
DEC_SOLAR	0.016733	0.000000
DEC_DIRECT_ELEC	0.000179	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
E_WOOD_TO_METHANOL	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
PHS	0.916298	0.000000
BATT_LI	0.001757	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
JETFUEL_STORAGE	0.000000	0.000000
WOOD_STORAGE	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
DHN	0.000000	0.000000
GRID	0.000000	0.000000
ALKALINE_ELECTROLYSIS	0.000000	0.000000
HT_ELECTROLYSIS	0.000000	0.000000
SMR	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
WOOD_TO_METHANE	0.000000	0.000000
CO2_TO_METHANE	0.000000	0.000000
E_WOOD_TO_METHANE	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000000	0.000000
ATM_CCS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
WOOD_TO_METHANOL	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
E_WOOD_TO_FT	0.000000	0.000000
WOOD_TO_FT	0.000000	0.000000
CO2_TO_FT	0.000000	0.000000
REFINERY_JETFUEL	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000
DAC_HT	0.000000	0.000000
DAC_LT	0.000000	0.000000
WOOD_GROWTH	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000
SEQUESTRATION	0.000000	0.000000
GHG_EMISSIONS	0.000000	0.000000
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	0.000000	19847.096993
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	0.000000	5087.405280
WASTE	0.000000	12758.500250
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	0.000000	0.631720
APPLES	0.000000	0.584411
CEREALSTRAW	0.000000	900.525204
CHERRIES	0.000000	2.066548
MAIZESTRAW	0.000000	157.386679
OLIVES	0.000000	0.590462
OSR	0.000000	104.012089
RICESTRAW	0.000000	6.623717
VINEYARDS	0.000000	15.941752
MISCANTHUS	0.000000	2051.580180
SWITCHGRASS	0.000000	2150.160181
WILLOW	0.000000	452.960119
POPLAR	0.000000	48.640111
CP_RES	0.000000	475.135143
FUELWOOD_RES	0.000000	174.746676
LANDSCAPECARE	0.000000	150.623226
MSW	0.000000	1331.965336
FUELWOODRW	0.000000	394.726405
OTHERSECRESID	0.000000	63.755514
SAWDUST	0.000000	16.593772
CP_RW	0.000000	1075.155795
GRASS_FOR_BIOGAS	0.000000	79.213550
MAIZE_SILAGE	0.000000	72.929805
SUGARBEETTOPS	0.000000	59.093430
MANURE_LIQ	0.000000	486.998368
MANURE_SOL	0.000000	483.904673
SLUDGE	0.000000	0.139307
